sub,mvc,ses,task,run,filepath,trial,trial_type,im_num,isStrength,gf_trPer,resp1,resp1RT,auc,auc_prop_targ,auc_rel_mvc,prop_valid_grip_samples,iscorr,resp1_diff,resp2,resp2RT,lure_bin,conf_median,resp2_bin_temp,resp2_bin_0,resp2_bin_1,resp2_bin_med,stimlev_mst
68,25292,3,MSTstudy,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject68_MST_session3_run1_11_18_15.mat,119.0,targ,140.0,1,0.4,indoor,0.7763361999968765,9954.949856733525,0.9840018441338688,0.3936007376535476,1.0,,,,,,,0,128,0,,0targ
68,25292,3,MSTstudy,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject68_MST_session3_run1_11_18_15.mat,120.0,targ,132.0,1,0.4,outdoor,0.682191400002921,7713.144699140401,0.7624095266428516,0.3049638106571406,0.7962962962962963,,,,,,,0,128,0,,0targ
68,25292,3,MSTstudy,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject68_MST_session3_run1_11_18_15.mat,121.0,targ,135.0,1,0.4,outdoor,0.5998192999977618,9810.310888252148,0.9697049351822856,0.3878819740729143,1.0,,,,,,,0,128,0,,0targ
68,25292,3,MSTstudy,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject68_MST_session3_run1_11_18_15.mat,122.0,lure,72.0,0,0.05,indoor,0.6115325999999186,2644.9355300859597,2.0915194765822864,0.10457597382911434,1.0,,,,,5.0,,0,128,0,,5lure
68,25292,3,MSTstudy,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject68_MST_session3_run1_11_18_15.mat,123.0,targ,162.0,0,0.05,outdoor,0.5410229999979492,2784.0315186246416,2.201511559880311,0.11007557799401556,1.0,,,,,,,0,128,0,,0targ
68,25292,3,MSTstudy,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject68_MST_session3_run1_11_18_15.mat,124.0,lure,97.0,1,0.4,indoor,0.611486399997375,8907.881088825216,0.8805038242156823,0.35220152968627294,1.0,,,,,2.0,,0,128,0,,2lure
68,25292,3,MSTstudy,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject68_MST_session3_run1_11_18_15.mat,125.0,lure,103.0,0,0.05,indoor,0.3880924999975832,3090.2378223495703,2.4436484440531157,0.1221824222026558,1.0,,,,,3.0,,0,128,0,,3lure
68,25292,3,MSTstudy,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject68_MST_session3_run1_11_18_15.mat,126.0,targ,180.0,0,0.05,outdoor,1.10572159998992,2662.393982808023,2.1053249903590245,0.10526624951795124,1.0,,,,,,,0,128,0,,0targ
68,25292,3,MSTstudy,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject68_MST_session3_run1_11_18_15.mat,127.0,lure,95.0,1,0.4,indoor,0.6232466000074055,9727.610315186246,0.9615303569494549,0.384612142779782,1.0,,,,,1.0,,0,128,0,,1lure
68,25292,3,MSTstudy,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject68_MST_session3_run1_11_18_15.mat,128.0,targ,187.0,1,0.4,indoor,0.5057912999909604,9748.267908309455,0.9635722667552442,0.38542890670209773,1.0,,,,,,,0,128,0,,0targ
69,19060,1,MSTstudy,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject69_MST_session1_run1_12_8_13.mat,1.0,targ,82.0,0,0.05,indoor,0.02345000021159649,3286.889684813754,3.448992324043813,0.17244961620219065,0.5925925925925926,,,,,,,0,128,0,,0targ
69,19060,1,MSTstudy,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject69_MST_session1_run1_12_8_13.mat,2.0,lure,19.0,0,0.05,outdoor,0.011734899831935763,2727.429799426934,2.861941027730256,0.1430970513865128,1.0,,,,,1.0,,0,128,0,,1lure
69,19060,1,MSTstudy,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject69_MST_session1_run1_12_8_13.mat,3.0,lure,23.0,0,0.05,indoor,0.011808800045400858,2753.5659025787963,2.8893661097364074,0.14446830548682038,1.0,,,,,4.0,,0,128,0,,4lure
69,19060,1,MSTstudy,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject69_MST_session1_run1_12_8_13.mat,4.0,targ,66.0,0,0.05,indoor,0.21164609980769455,2070.131805157593,2.172226448224127,0.10861132241120636,1.0,,,,,,,0,128,0,,0targ
69,19060,1,MSTstudy,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject69_MST_session1_run1_12_8_13.mat,5.0,targ,123.0,0,0.05,outdoor,0.14109249995090067,1581.8252148997135,1.6598375812169082,0.0829918790608454,1.0,,,,,,,0,128,0,,0targ
69,19060,1,MSTstudy,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject69_MST_session1_run1_12_8_13.mat,6.0,lure,52.0,0,0.05,indoor,0.835060799960047,1461.9656160458453,1.5340667534583896,0.07670333767291948,1.0,,,,,1.0,,0,128,0,,1lure
69,19060,1,MSTstudy,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject69_MST_session1_run1_12_8_13.mat,7.0,targ,101.0,1,0.4,indoor,0.705585699994117,5536.232091690545,0.7261584590360106,0.2904633836144042,0.8148148148148148,,,,,,,0,128,0,,0targ
69,19060,1,MSTstudy,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject69_MST_session1_run1_12_8_13.mat,8.0,lure,2.0,1,0.4,indoor,0.564570999937132,5853.606017191977,0.767786728382998,0.30711469135319924,0.8518518518518519,,,,,1.0,,0,128,0,,1lure
69,19060,1,MSTstudy,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject69_MST_session1_run1_12_8_13.mat,9.0,targ,110.0,1,0.4,indoor,0.16486679995432496,5824.4240687679085,0.7639590856201349,0.30558363424805396,1.0,,,,,,,0,128,0,,0targ
69,19060,1,MSTstudy,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject69_MST_session1_run1_12_8_13.mat,10.0,lure,11.0,1,0.4,indoor,1.0585372999776155,6918.30229226361,0.907437341587567,0.3629749366350268,1.0,,,,,4.0,,0,128,0,,4lure
69,19060,1,MSTstudy,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject69_MST_session1_run1_12_8_13.mat,11.0,lure,4.0,0,0.05,indoor,1.1643975998740643,2594.0386819484243,2.7219713346783045,0.13609856673391524,0.4444444444444444,,,,,5.0,,0,128,0,,5lure
69,19060,1,MSTstudy,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject69_MST_session1_run1_12_8_13.mat,12.0,lure,38.0,0,0.05,indoor,0.823114600032568,2137.0616045845272,2.242457087706744,0.11212285438533721,0.9259259259259259,,,,,5.0,,0,128,0,,5lure
69,19060,1,MSTstudy,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject69_MST_session1_run1_12_8_13.mat,13.0,lure,37.0,1,0.4,outdoor,0.8585745999589562,5734.469914040114,0.7521602720409384,0.3008641088163754,0.9197530864197531,,,,,3.0,,0,128,0,,3lure
69,19060,1,MSTstudy,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject69_MST_session1_run1_12_8_13.mat,14.0,lure,59.0,0,0.05,indoor,1.058499800041318,1974.352435530086,2.0717234370724933,0.10358617185362466,1.0,,,,,4.0,,0,128,0,,4lure
69,19060,1,MSTstudy,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject69_MST_session1_run1_12_8_13.mat,15.0,targ,78.0,0,0.05,indoor,0.7644670999143273,1691.6045845272206,1.7750310435752576,0.08875155217876289,1.0,,,,,,,0,128,0,,0targ
69,19060,1,MSTstudy,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject69_MST_session1_run1_12_8_13.mat,16.0,targ,96.0,1,0.4,outdoor,0.7998047000728548,6208.820916905444,0.8143783993842398,0.3257513597536959,0.9814814814814815,,,,,,,0,128,0,,0targ
69,19060,1,MSTstudy,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject69_MST_session1_run1_12_8_13.mat,17.0,targ,113.0,1,0.4,outdoor,0.9761657998897135,6286.489971346705,0.8245658409426423,0.32982633637705694,1.0,,,,,,,0,128,0,,0targ
69,19060,1,MSTstudy,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject69_MST_session1_run1_12_8_13.mat,18.0,targ,106.0,1,0.4,indoor,0.9527364000678062,6415.067335243553,0.8414306578231313,0.33657226312925254,1.0,,,,,,,0,128,0,,0targ
69,19060,1,MSTstudy,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject69_MST_session1_run1_12_8_13.mat,19.0,lure,47.0,1,0.4,indoor,1.0702268001623452,6076.146131805158,0.7969761453049787,0.31879045812199147,1.0,,,,,1.0,,0,128,0,,1lure
69,19060,1,MSTstudy,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject69_MST_session1_run1_12_8_13.mat,20.0,targ,76.0,1,0.4,indoor,1.3288700000848621,5318.676217765043,0.6976227987624662,0.2790491195049865,0.8580246913580247,,,,,,,0,128,0,,0targ
69,19060,1,MSTstudy,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject69_MST_session1_run1_12_8_13.mat,21.0,lure,53.0,1,0.4,indoor,1.0703634000383317,6428.230659025788,0.8431572218029627,0.3372628887211851,1.0,,,,,2.0,,0,128,0,,2lure
69,19060,1,MSTstudy,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject69_MST_session1_run1_12_8_13.mat,22.0,targ,108.0,0,0.05,outdoor,1.7054286999627948,863.1260744985674,0.9056936773332291,0.04528468386666146,1.0,,,,,,,0,128,0,,0targ
69,19060,1,MSTstudy,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject69_MST_session1_run1_12_8_13.mat,23.0,lure,6.0,1,0.4,indoor,0.8938215998932719,5941.214899713467,0.7792779249361841,0.3117111699744736,1.0,,,,,2.0,,0,128,0,,2lure
69,19060,1,MSTstudy,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject69_MST_session1_run1_12_8_13.mat,24.0,targ,121.0,1,0.4,outdoor,0.9409145000390708,5685.752148997135,0.7457702189135802,0.29830808756543203,0.9814814814814815,,,,,,,0,128,0,,0targ
69,19060,1,MSTstudy,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject69_MST_session1_run1_12_8_13.mat,25.0,lure,50.0,0,0.05,indoor,0.4822666000109166,1116.1991404011462,1.1712477863600694,0.05856238931800348,1.0,,,,,5.0,,0,128,0,,5lure
69,19060,1,MSTstudy,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject69_MST_session1_run1_12_8_13.mat,26.0,lure,51.0,0,0.05,indoor,0.7292863000184298,1028.663323782235,1.0793948832972036,0.05396974416486018,1.0,,,,,3.0,,0,128,0,,3lure
69,19060,1,MSTstudy,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject69_MST_session1_run1_12_8_13.mat,27.0,lure,26.0,1,0.4,indoor,0.9173233998008072,5797.593123209169,0.7604398115437,0.30417592461748,0.9629629629629629,,,,,4.0,,0,128,0,,4lure
69,19060,1,MSTstudy,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject69_MST_session1_run1_12_8_13.mat,28.0,targ,102.0,0,0.05,outdoor,0.5645288999658078,1309.4656160458453,1.374045767099523,0.06870228835497615,1.0,,,,,,,0,128,0,,0targ
69,19060,1,MSTstudy,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject69_MST_session1_run1_12_8_13.mat,29.0,lure,21.0,1,0.4,indoor,0.870335099985823,5339.431232091691,0.7003451248808619,0.28013804995234476,0.8641975308641975,,,,,4.0,,0,128,0,,4lure
69,19060,1,MSTstudy,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject69_MST_session1_run1_12_8_13.mat,30.0,lure,56.0,0,0.05,indoor,0.7409020999912173,1032.1518624641833,1.0830554695321966,0.05415277347660983,1.0,,,,,3.0,,0,128,0,,3lure
69,19060,1,MSTstudy,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject69_MST_session1_run1_12_8_13.mat,31.0,lure,15.0,0,0.05,indoor,0.30602430016733706,1146.3424068767908,1.202877656743747,0.06014388283718735,1.0,,,,,2.0,,0,128,0,,2lure
69,19060,1,MSTstudy,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject69_MST_session1_run1_12_8_13.mat,32.0,targ,119.0,1,0.4,outdoor,0.7056879000738263,4842.818051575931,0.635206984729267,0.2540827938917068,0.6481481481481481,,,,,,,0,128,0,,0targ
69,19060,1,MSTstudy,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject69_MST_session1_run1_12_8_13.mat,33.0,targ,127.0,1,0.4,,0.44694169983267784,6519.414040114613,0.8551172665417909,0.34204690661671633,1.0,,,,,,,0,128,0,,0targ
69,19060,1,MSTstudy,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject69_MST_session1_run1_12_8_13.mat,34.0,lure,39.0,1,0.4,indoor,0.011789399897679687,6148.928366762178,0.8065226084420485,0.3226090433768194,1.0,,,,,5.0,,0,128,0,,5lure
69,19060,1,MSTstudy,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject69_MST_session1_run1_12_8_13.mat,35.0,targ,71.0,0,0.05,outdoor,0.01184560009278357,1237.2521489971348,1.298270880374748,0.06491354401873739,1.0,,,,,,,0,128,0,,0targ
69,19060,1,MSTstudy,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject69_MST_session1_run1_12_8_13.mat,36.0,lure,5.0,0,0.05,indoor,1.0351713998243213,1118.9269340974213,1.174110109231292,0.0587055054615646,1.0,,,,,4.0,,0,128,0,,4lure
69,19060,1,MSTstudy,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject69_MST_session1_run1_12_8_13.mat,37.0,lure,22.0,0,0.05,outdoor,0.21167510002851486,1007.8137535816619,1.0575170551748814,0.05287585275874407,1.0,,,,,1.0,,0,128,0,,1lure
69,19060,1,MSTstudy,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject69_MST_session1_run1_12_8_13.mat,38.0,lure,41.0,0,0.05,indoor,0.5291295999195427,1148.416905444126,1.2050544653138784,0.06025272326569392,1.0,,,,,3.0,,0,128,0,,3lure
69,19060,1,MSTstudy,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject69_MST_session1_run1_12_8_13.mat,39.0,lure,60.0,1,0.4,outdoor,0.5879903000313789,6188.882521489972,0.8117631848753898,0.3247052739501559,1.0,,,,,5.0,,0,128,0,,5lure
69,19060,1,MSTstudy,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject69_MST_session1_run1_12_8_13.mat,40.0,targ,90.0,1,0.4,outdoor,0.6118020999711007,6319.987106017192,0.8289594840001563,0.3315837936000625,1.0,,,,,,,0,128,0,,0targ
69,19060,1,MSTstudy,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject69_MST_session1_run1_12_8_13.mat,41.0,targ,117.0,1,0.4,outdoor,0.5291625000536442,6231.992836676218,0.8174177382838691,0.3269670953135476,1.0,,,,,,,0,128,0,,0targ
69,19060,1,MSTstudy,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject69_MST_session1_run1_12_8_13.mat,42.0,targ,118.0,0,0.05,outdoor,0.5292811999097466,1609.7994269340975,1.6891914238552963,0.08445957119276482,1.0,,,,,,,0,128,0,,0targ
69,19060,1,MSTstudy,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject69_MST_session1_run1_12_8_13.mat,43.0,lure,7.0,1,0.4,indoor,1.1528619998134673,5704.517191977077,0.7482315309518727,0.29929261238074906,0.9567901234567902,,,,,2.0,,0,128,0,,2lure
69,19060,1,MSTstudy,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject69_MST_session1_run1_12_8_13.mat,44.0,lure,35.0,0,0.05,outdoor,0.011761999921873212,1081.8123209169055,1.1351650796609711,0.056758253983048554,1.0,,,,,4.0,,0,128,0,,4lure
69,19060,1,MSTstudy,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject69_MST_session1_run1_12_8_13.mat,45.0,targ,128.0,0,0.05,outdoor,0.011809400049969554,1009.8438395415473,1.0596472607991052,0.05298236303995526,1.0,,,,,,,0,128,0,,0targ
69,19060,1,MSTstudy,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject69_MST_session1_run1_12_8_13.mat,46.0,lure,3.0,1,0.4,outdoor,0.011976399924606085,6000.481375358167,0.7870515969777239,0.3148206387910895,1.0,,,,,4.0,,0,128,0,,4lure
69,19060,1,MSTstudy,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject69_MST_session1_run1_12_8_13.mat,47.0,lure,61.0,1,0.4,outdoor,0.011612500064074993,6918.170487106017,0.9074200533979561,0.36296802135918244,1.0,,,,,1.0,,0,128,0,,1lure
69,19060,1,MSTstudy,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject69_MST_session1_run1_12_8_13.mat,48.0,targ,89.0,1,0.4,outdoor,0.011813499964773655,6378.640401146132,0.8366527283769848,0.3346610913507939,1.0,,,,,,,0,128,0,,0targ
69,19060,1,MSTstudy,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject69_MST_session1_run1_12_8_13.mat,49.0,targ,81.0,0,0.05,indoor,0.22352389991283417,2023.5229226361032,2.123318911475449,0.10616594557377247,1.0,,,,,,,0,128,0,,0targ
69,19060,1,MSTstudy,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject69_MST_session1_run1_12_8_13.mat,50.0,lure,42.0,1,0.4,indoor,0.6233455000910908,5995.643266475645,0.7864170076699429,0.3145668030679772,1.0,,,,,3.0,,0,128,0,,3lure
69,19060,1,MSTstudy,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject69_MST_session1_run1_12_8_13.mat,51.0,targ,74.0,1,0.4,outdoor,0.529334899969399,6297.733524355301,0.8260405986824896,0.33041623947299587,1.0,,,,,,,0,128,0,,0targ
69,19060,1,MSTstudy,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject69_MST_session1_run1_12_8_13.mat,52.0,targ,100.0,1,0.4,indoor,0.4469923002179712,6495.555873925501,0.8519879163071225,0.34079516652284897,1.0,,,,,,,0,128,0,,0targ
69,19060,1,MSTstudy,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject69_MST_session1_run1_12_8_13.mat,53.0,targ,112.0,1,0.4,indoor,0.8114934999030083,5932.448424068768,0.778128072411958,0.3112512289647832,1.0,,,,,,,0,128,0,,0targ
69,19060,1,MSTstudy,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject69_MST_session1_run1_12_8_13.mat,54.0,targ,77.0,1,0.4,indoor,0.5174459000118077,6459.571633237822,0.8472680526282558,0.33890722105130233,1.0,,,,,,,0,128,0,,0targ
69,19060,1,MSTstudy,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject69_MST_session1_run1_12_8_13.mat,55.0,lure,1.0,0,0.05,indoor,0.9526949001010507,1011.0487106017192,1.0609115536219509,0.05304557768109754,1.0,,,,,3.0,,0,128,0,,3lure
69,19060,1,MSTstudy,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject69_MST_session1_run1_12_8_13.mat,56.0,lure,58.0,1,0.4,indoor,0.9409096001181751,6131.156160458453,0.8041915215711507,0.3216766086284603,1.0,,,,,3.0,,0,128,0,,3lure
69,19060,1,MSTstudy,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject69_MST_session1_run1_12_8_13.mat,57.0,targ,125.0,1,0.4,indoor,0.881745700025931,6080.896848137536,0.7975992717913872,0.31903970871655485,1.0,,,,,,,0,128,0,,0targ
69,19060,1,MSTstudy,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject69_MST_session1_run1_12_8_13.mat,58.0,targ,116.0,0,0.05,indoor,0.4117179000750184,1007.1275071633238,1.0567969644945685,0.052839848224728425,1.0,,,,,,,0,128,0,,0targ
